Entity,Code,Year,Coal Production - EJ,Gas Production - EJ,Oil Production - Tonnes
Middle East,,2003,0.03071164338,9.26633312768703,1109.4618153589
Middle East,,2004,0.03280315932,10.283576409932,1190.20346254724
Middle East,,2005,0.04132245996,11.1564950049559,1222.48688461056
Middle East,,2006,0.04383600534,11.9390035297064,1237.28179146287
Middle East,,2007,0.044129081339999994,13.0563860810418,1218.21482197609
Middle East,,2008,0.042192058319999996,14.1242968508448,1271.6850941127
Middle East,,2009,0.030963898080000003,14.8959396308898,1181.5132764537
Middle East,,2010,0.0293065533,17.0871305680462,1210.14377161908
Middle East,,2011,0.03119082264,18.718978257223498,1320.3876491906
Middle East,,2012,0.0280442331,19.6365526075612,1343.73796061613
Middle East,,2013,0.0301229793,20.262893881049898,1326.56360867268
Middle East,,2014,0.0292500315,20.9769006603156,1338.9141986997802
Middle East,,2015,0.0327205454976542,21.6072550330661,1411.7659647524
Middle East,,2016,0.0360539442305043,22.459364579631,1499.7834690406
Middle East,,2017,0.0409534421928041,23.275152777307,1479.31690978612
Middle East,,2018,0.0299249724735576,24.505020548873702,1494.07405478018
Middle East,,2019,0.0299249724735576,25.031644005492897,1417.4283606575698
Mongolia,MNG,1981,0.081914742,,
Mongolia,MNG,1982,0.09374475473999999,,
Mongolia,MNG,1983,0.09475440155999999,,
Mongolia,MNG,1984,0.10346022413999999,,
Mongolia,MNG,1985,0.12426275862,,
Mongolia,MNG,1986,0.1345878261,,
Mongolia,MNG,1987,0.1479227841,,
Mongolia,MNG,1988,0.16394378364,,
Mongolia,MNG,1989,0.1532567673,,
Mongolia,MNG,1990,0.13634042058,,
Mongolia,MNG,1991,0.13405442777999999,,
Mongolia,MNG,1992,0.11901259515599999,,
Mongolia,MNG,1993,0.10700351298,,
Mongolia,MNG,1994,0.09825959052000001,,
Mongolia,MNG,1995,0.09561164886,,
Mongolia,MNG,1996,0.0973451934,,
Mongolia,MNG,1997,0.09380190456,,
Mongolia,MNG,1998,0.09633554658,,
Mongolia,MNG,1999,0.09456390216,,
Mongolia,MNG,2000,0.09877393890000001,,
Mongolia,MNG,2001,0.09793574154,,
Mongolia,MNG,2002,0.105620487336,,
Mongolia,MNG,2003,0.10793886503399999,,
Mongolia,MNG,2004,0.13077783810000002,,
Mongolia,MNG,2005,0.143200303974,,
Mongolia,MNG,2006,0.153811120554,,
Mongolia,MNG,2007,0.175975725744,,
Mongolia,MNG,2008,0.191869090686,,
Mongolia,MNG,2009,0.275121138474,,
Mongolia,MNG,2010,0.479332685286,,
Mongolia,MNG,2011,0.6285337203600001,,
Mongolia,MNG,2012,0.59319608166,,
Mongolia,MNG,2013,0.63513452457,,
Mongolia,MNG,2014,0.465757698042,,
Mongolia,MNG,2015,0.459981756234,,
Mongolia,MNG,2016,0.66858621921,,
Mongolia,MNG,2017,0.9425967461820001,,
Mongolia,MNG,2018,1.039599040662,,
Mongolia,MNG,2019,1.088300212272,,
Myanmar,MMR,1970,,0.000265275,
Myanmar,MMR,1971,,0.000512865,
Myanmar,MMR,1972,,0.000548235,
Myanmar,MMR,1973,,0.0006631875,
Myanmar,MMR,1974,,0.0059333175,
Myanmar,MMR,1975,,0.0063666,
Myanmar,MMR,1976,,0.0088425,
Myanmar,MMR,1977,,0.0081351,
Myanmar,MMR,1978,,0.0095499,
Myanmar,MMR,1979,,0.0095499,
Myanmar,MMR,1980,,0.0123795,
Myanmar,MMR,1981,,0.0148554,
Myanmar,MMR,1982,,0.0159165,
Myanmar,MMR,1983,,0.021222,
Myanmar,MMR,1984,,0.0226368,
Myanmar,MMR,1985,,0.0325404,
Myanmar,MMR,1986,,0.0378459,
Myanmar,MMR,1987,,0.042090300000000004,
Myanmar,MMR,1988,,0.0367848,
Myanmar,MMR,1989,,0.0385533,
Myanmar,MMR,1990,,0.030064499999999997,
Myanmar,MMR,1991,,0.030418200000000003,
Myanmar,MMR,1992,,0.030771899999999998,
Myanmar,MMR,1993,,0.038907,
Myanmar,MMR,1994,,0.0505791,
Myanmar,MMR,1995,,0.0580068,
Myanmar,MMR,1996,,0.056591999999999996,
Myanmar,MMR,1997,,0.053408699999999996,
Myanmar,MMR,1998,,0.06225119999999999,
Myanmar,MMR,1999,,0.060836400000000006,
Myanmar,MMR,2000,,0.12025799999999999,
Myanmar,MMR,2001,,0.24759,
Myanmar,MMR,2002,,0.297108,
Myanmar,MMR,2003,,0.339552,
Myanmar,MMR,2004,,0.360774,
Myanmar,MMR,2005,,0.431514,
Myanmar,MMR,2006,,0.445662,
Myanmar,MMR,2007,,0.4782024,
Myanmar,MMR,2008,,0.43858800000000003,
Myanmar,MMR,2009,,0.40868540175728707,
Myanmar,MMR,2010,,0.43948358653066205,
Myanmar,MMR,2011,,0.45180085730604297,
Myanmar,MMR,2012,,0.45039966509472795,
Myanmar,MMR,2013,,0.462993909204002,
Myanmar,MMR,2014,,0.5955549052437211,
Myanmar,MMR,2015,,0.6918006148229571,
Myanmar,MMR,2016,,0.658082732086056,
Myanmar,MMR,2017,,0.6407601002586271,
Myanmar,MMR,2018,,0.614427995314084,
Myanmar,MMR,2019,,0.614427995314084,
Netherlands,NLD,1970,,1.005,
Netherlands,NLD,1971,,1.389,
Netherlands,NLD,1972,,1.8519999999999999,
Netherlands,NLD,1973,,2.252,
Netherlands,NLD,1974,,2.67,
Netherlands,NLD,1975,,2.892,
Netherlands,NLD,1976,,3.09,
Netherlands,NLD,1977,,3.1,
Netherlands,NLD,1978,,2.838,
Netherlands,NLD,1979,,2.9760000000000004,
Netherlands,NLD,1980,,2.878,
Netherlands,NLD,1981,,2.6719999999999997,
Netherlands,NLD,1982,,2.285,
Netherlands,NLD,1983,,2.4330000000000003,
Netherlands,NLD,1984,,2.463,
Netherlands,NLD,1985,,2.5789999999999997,
Netherlands,NLD,1986,,2.358,
Netherlands,NLD,1987,,2.362,
Netherlands,NLD,1988,,2.085,
Netherlands,NLD,1989,,2.279,
Netherlands,NLD,1990,,2.283,
Netherlands,NLD,1991,,2.5812,
Netherlands,NLD,1992,,2.5922,
Netherlands,NLD,1993,,2.6424,
Netherlands,NLD,1994,,2.5066,
Netherlands,NLD,1995,,2.5482,
Netherlands,NLD,1996,,2.8839,
Netherlands,NLD,1997,,2.5542,
Netherlands,NLD,1998,,2.4364,
Netherlands,NLD,1999,,2.2656,
Netherlands,NLD,2000,,2.209,
Netherlands,NLD,2001,,2.3273,
Netherlands,NLD,2002,,2.2867,
Netherlands,NLD,2003,,2.1858,
Netherlands,NLD,2004,,2.5782,
Netherlands,NLD,2005,,2.352,
Netherlands,NLD,2006,,2.3221,
Netherlands,NLD,2007,,2.2321,
Netherlands,NLD,2008,,2.5527,
Netherlands,NLD,2009,,2.358,
Netherlands,NLD,2010,,2.7096,
Netherlands,NLD,2011,,2.5019,
Netherlands,NLD,2012,,2.4625,
Netherlands,NLD,2013,,2.6066,
Netherlands,NLD,2014,,2.1739,
Netherlands,NLD,2015,,1.6514,
Netherlands,NLD,2016,,1.5943,
Netherlands,NLD,2017,,1.3869999999999998,
Netherlands,NLD,2018,,1.1627,
Netherlands,NLD,2019,,1.01124989791752,
New Zealand,NZL,1981,0.0521017772483384,,
New Zealand,NZL,1982,0.0526770261172083,,
New Zealand,NZL,1983,0.0584156270573008,,
New Zealand,NZL,1984,0.0603028729980272,,
New Zealand,NZL,1985,0.0576527192478564,,
New Zealand,NZL,1986,0.0601145193719231,,
New Zealand,NZL,1987,0.0522890513438631,,
New Zealand,NZL,1988,0.0588390224903992,,
New Zealand,NZL,1989,0.0667306396125122,,
New Zealand,NZL,1990,0.0627254473653049,,
New Zealand,NZL,1991,0.0658048987624601,,
New Zealand,NZL,1992,0.0749331817614793,,
New Zealand,NZL,1993,0.0845595369304548,,
New Zealand,NZL,1994,0.0776447521487553,,
New Zealand,NZL,1995,0.0952117783817941,,
New Zealand,NZL,1996,0.0972128094862852,,
New Zealand,NZL,1997,0.0914680686618078,,
New Zealand,NZL,1998,0.079440229444154,,
New Zealand,NZL,1999,0.0917060052930247,,
New Zealand,NZL,2000,0.0913504038724701,,
New Zealand,NZL,2001,0.103788879241869,,
New Zealand,NZL,2002,0.119322177506095,,
New Zealand,NZL,2003,0.13548612219130401,,
New Zealand,NZL,2004,0.136981360070247,,
New Zealand,NZL,2005,0.13943115366745698,,
New Zealand,NZL,2006,0.150034791361602,,
New Zealand,NZL,2007,0.12482161335848,,
New Zealand,NZL,2008,0.12504830415682,,
New Zealand,NZL,2009,0.11633097469123001,,
New Zealand,NZL,2010,0.13888138904309902,,
New Zealand,NZL,2011,0.128181126503911,,
New Zealand,NZL,2012,0.127185782728359,,
New Zealand,NZL,2013,0.120699721423243,,
New Zealand,NZL,2014,0.103309171151121,,
New Zealand,NZL,2015,0.0853423350330999,,
New Zealand,NZL,2016,0.0715720298316237,,
New Zealand,NZL,2017,0.0724536586879987,,
New Zealand,NZL,2018,0.0805427786896145,,
New Zealand,NZL,2019,0.0758394388122792,,
Nigeria,NGA,1965,,,13.5064777327935
Nigeria,NGA,1966,,,20.57004048583
Nigeria,NGA,1967,,,15.718151147098501
Nigeria,NGA,1968,,,6.9791902834008095
Nigeria,NGA,1969,,,26.613967611336
Nigeria,NGA,1970,,0.0037961999999999996,53.351079622132204
Nigeria,NGA,1971,,0.007028100000000001,75.4234817813765
Nigeria,NGA,1972,,0.009422100000000001,89.6823481781377
Nigeria,NGA,1973,,0.014432399999999998,101.190215924426
Nigeria,NGA,1974,,0.013474799999999999,111.07624831308998
Nigeria,NGA,1975,,0.0120726,87.8364372469636
Nigeria,NGA,1976,,0.0224181,102.08416680161899
Nigeria,NGA,1977,,0.029514599999999995,102.70730566801599
Nigeria,NGA,1978,,0.0357561,93.4415762483131
Nigeria,NGA,1979,,0.0471276,113.39111673414301
Nigeria,NGA,1980,,0.0569601,101.65020242915001
Nigeria,NGA,1981,,0.0838926,70.9114709851552
Nigeria,NGA,1982,,0.0873981,63.394736842105296
Nigeria,NGA,1983,,0.09907739999999998,60.857962213225406
Nigeria,NGA,1984,,0.0953154,68.5570850202429
Nigeria,NGA,1985,,0.090288,73.8324561403509
Nigeria,NGA,1986,,0.1053018,72.2414304993252
Nigeria,NGA,1987,,0.1042758,66.38468286099871
Nigeria,NGA,1988,,0.1253601,68.2861989203779
Nigeria,NGA,1989,,0.1451448,86.9744264507422
Nigeria,NGA,1990,,0.13820220000000003,87.4867564102564
Nigeria,NGA,1991,,0.1348164,96.0887539361224
Nigeria,NGA,1992,,0.1459314,99.71153846153851
Nigeria,NGA,1993,,0.1662804,98.42866171839859
Nigeria,NGA,1994,,0.15188220000000002,94.275099640126
Nigeria,NGA,1995,,0.1652886,95.0609415204678
Nigeria,NGA,1996,,0.18594539999999998,96.4139327935223
Nigeria,NGA,1997,,0.179085507629567,96.54016846603692
Nigeria,NGA,1998,,0.216636805437553,98.91972874493929
Nigeria,NGA,1999,,0.156157793729822,92.3354768331084
Nigeria,NGA,2000,,0.40336070533559903,106.548194620509
Nigeria,NGA,2001,,0.549408326253186,105.29668601376899
Nigeria,NGA,2002,,0.617054091792693,95.01156023334869
